,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2009/01/29,11,276.69100000000003,21.177999999999997,793.6,267.69666666666666,N,0.0,90.0,287.08433333333335,12.193333333333333,10.617999999999999,9.538666666666668,8.016333333333334,9.092333333333332,70.18966666666667,102.60633333333334,210.498,263.7033333333333,273.4816666666667,274.15766666666667,274.8366666666667
2009/01/30,,,,,,,,,,,,,,,,,,,,,
2009/01/31,,,,,,,,,,,,,,,,,,,,,
2009/02/01,,,,,,,,,,,,,,,,,,,,,
2009/02/02,11,275.3903333333333,62.008,793.6700000000001,269.03,N,0.0,90.0,284.536,12.707333333333334,11.454333333333334,10.091666666666667,8.352,8.467666666666666,70.92533333333333,103.42666666666668,209.28133333333332,261.602,271.17,271.79099999999994,272.437
2009/02/03,11,279.1733333333334,35.763999999999996,793.5433333333333,271.3666666666667,N,0.0,90.0,288.37,9.4,7.947333333333333,7.638,7.084666666666666,7.667666666666666,68.88366666666667,101.43933333333334,210.75799999999998,265.312,276.6483333333333,277.522,277.9866666666667
2009/02/04,11,276.14300000000003,58.938,793.6033333333335,269.3233333333334,N,0.0,90.0,286.1913333333333,13.485666666666667,11.501999999999999,10.523,8.48,8.529666666666667,70.75166666666667,103.28566666666666,211.14999999999998,264.04066666666665,272.5203333333334,273.10799999999995,273.443
2009/02/05,11,283.793,16.071333333333335,793.4000000000001,276.30333333333334,N,0,90,292.5423333333333,,,,,,,,,,,,
2009/02/06,11,276.7743333333333,60.70233333333333,793.6,270.21333333333337,N,0.0,90.0,286.90366666666665,16.648,14.660666666666666,12.538333333333334,9.262333333333332,9.047333333333334,71.72999999999999,104.56366666666668,213.0426666666667,264.9286666666667,273.2033333333333,273.8026666666667,274.289
2009/02/07,11,274.205,48.80766666666666,793.91,274.83,N,0.0,90.0,284.44433333333336,18.694333333333333,16.733333333333334,14.214333333333332,10.659333333333333,10.272666666666666,74.43966666666668,106.546,212.04866666666666,261.301,269.06533333333334,269.7710000000001,270.39933333333335
2009/02/08,11,275.89033333333333,33.169333333333334,795.5600000000001,270.1966666666667,N,0.0,90.0,286.20500000000004,11.575666666666667,10.110333333333333,9.167666666666666,7.570666666666667,8.053666666666667,71.26633333333334,103.881,210.71866666666668,262.409,271.8666666666667,272.5423333333333,273.14300000000003
2009/02/09,11,278.632,26.880333333333336,793.5433333333333,265.6333333333333,N,0.0,90.0,288.7493333333333,7.911333333333333,6.756,6.499333333333333,6.151,7.465999999999999,69.41266666666667,102.66166666666666,212.749,265.95466666666664,275.90433333333334,276.6336666666666,277.116
2009/02/10,11,282.28666666666663,15.612000000000002,793.4533333333334,269.00666666666666,N,0.0,90.0,291.9146666666667,10.978000000000002,9.309666666666667,8.044333333333334,6.341666666666667,7.940666666666667,68.76466666666667,102.62700000000001,214.76733333333334,270.0536666666667,280.12800000000004,280.7726666666667,281.2416666666667
2009/02/11,11,284.62666666666667,38.15266666666666,793.4000000000001,271.58666666666664,N,0.0,90.0,292.375,11.201333333333334,9.274999999999999,7.822333333333333,5.931333333333333,6.882666666666667,66.74933333333334,101.47433333333333,216.63833333333332,274.2943333333333,285.65933333333334,286.1886666666667,286.616
2009/02/12,11,275.00666666666666,31.467000000000002,793.6066666666667,271.53666666666663,N,0.0,90.0,285.53299999999996,15.160333333333334,12.820666666666668,10.831,7.587,8.537666666666667,69.75,101.32400000000001,207.86433333333332,260.7206666666667,270.03566666666666,270.82366666666667,271.60400000000004
2009/02/13,11,275.66999999999996,30.624666666666666,793.6,266.76,N,0.0,90.0,286.2993333333333,10.943666666666665,9.576333333333334,8.424333333333333,5.0776666666666666,7.512333333333334,70.10133333333333,102.01866666666666,208.38766666666666,261.8426666666667,270.9333333333333,271.665,272.325
2009/02/14,11,274.9176666666667,34.83233333333333,793.6633333333334,270.7266666666667,N,0.0,90.0,285.0433333333333,4.4543333333333335,4.997666666666667,4.689,-2.6816666666666666,4.899666666666667,70.62166666666667,102.61433333333332,209.27566666666667,261.302,270.2606666666667,270.894,271.52233333333334
2009/02/15,11,276.55033333333336,30.817,793.6,266.57666666666665,N,0.0,90.0,287.31433333333337,4.089666666666666,4.715666666666666,4.539333333333333,-3.2743333333333333,5.190333333333333,70.92766666666665,103.68666666666667,209.7833333333333,262.04566666666665,271.7486666666667,272.486,273.299
2009/02/16,11,276.6193333333333,43.358666666666664,793.5966666666667,267.8666666666667,N,0.0,90.0,287.52066666666667,3.5460000000000003,4.284666666666666,4.828,-3.0536666666666665,5.1513333333333335,70.67633333333333,103.36933333333332,211.02499999999998,263.328,272.16533333333336,272.81399999999996,273.536
2009/02/17,11,278.4506666666667,49.381,793.5833333333334,270.1,N,0.0,90.0,287.472,4.220666666666666,5.188000000000001,5.396333333333333,-2.9333333333333336,4.691,70.78,102.81433333333334,211.60299999999998,264.74699999999996,273.909,274.5663333333333,275.0096666666667
2009/02/18,11,267.47333333333336,49.199666666666666,793.8,267.09666666666664,N,0.0,90.0,279.163,3.5713333333333335,4.373333333333333,4.934,-2.1333333333333333,5.672000000000001,73.24333333333334,103.658,206.1906666666667,254.97633333333334,262.52233333333334,263.1173333333333,263.7216666666667
2009/02/19,11,265.81066666666663,66.61733333333333,793.8999999999999,259.29,N,0.0,90.0,276.33933333333334,1.3323333333333334,1.9653333333333332,3.2543333333333333,-1.6363333333333332,4.316000000000001,70.58233333333334,101.62633333333332,204.90666666666667,255.75433333333334,263.635,264.0826666666667,264.25166666666667
2009/02/20,,,,,,,,,,,,,,,,,,,,,
2009/02/21,11,269.311,23.302999999999997,793.8,259.86333333333334,N,0.0,90.0,279.76,0.778,1.492,2.335,-3.238666666666667,4.498333333333333,68.939,100.428,205.57366666666667,258.20866666666666,267.43399999999997,268.15,268.733
2009/02/22,11,271.6106666666667,23.03666666666667,793.7,260.3966666666667,N,0.0,90.0,282.50800000000004,1.29,1.9873333333333332,2.6986666666666665,-3.687333333333333,4.469666666666667,68.78233333333333,99.98933333333332,205.42233333333334,259.5383333333333,268.598,269.28999999999996,269.5386666666667
2009/02/23,11,271.4993333333333,31.652,793.7,267.52666666666664,N,0.0,90.0,282.0103333333333,2.9993333333333334,3.137666666666666,3.463333333333334,-1.0626666666666666,5.100999999999999,68.26366666666667,99.78699999999999,206.972,260.827,268.976,269.3426666666667,269.477
2009/02/24,11,270.26866666666666,61.55666666666667,793.74,271.50666666666666,N,0.0,90.0,281.28766666666667,24.52133333333333,22.075,18.89666666666667,15.526333333333335,16.117,82.52699999999999,112.39233333333333,210.421,258.35866666666664,265.66433333333333,266.29133333333334,266.73
2009/02/25,11,268.4573333333333,99.98666666666665,793.8,271.13,N,0.0,90.0,280.15633333333335,9.236333333333334,9.25,8.302,-0.5883333333333334,6.061999999999999,73.16466666666666,104.21433333333333,206.55166666666665,256.05466666666666,263.897,264.7103333333333,265.12699999999995
2009/02/26,11,268.618,97.34299999999999,793.8,262.47,N,0.0,90.0,279.365,3.872,4.398666666666666,5.011666666666667,-2.7693333333333334,4.84,71.11633333333333,102.711,206.60933333333332,257.5183333333333,265.59366666666665,266.19466666666665,266.621
2009/02/27,11,270.1193333333333,84.994,793.8,263.9533333333334,N,0.0,90.0,280.81166666666667,6.853,6.913666666666666,6.439333333333334,0.533,5.951333333333333,71.37,102.85633333333334,206.9273333333333,258.0916666666667,267.1816666666667,267.94633333333337,268.4596666666667
2009/02/28,11,270.19866666666667,99.99733333333333,794.2866666666666,271.5233333333333,N,0.0,90.0,280.89633333333336,12.421666666666667,11.600666666666667,10.430333333333333,3.6180000000000003,7.661333333333333,74.23233333333333,105.179,206.94166666666666,256.8616666666667,265.4193333333333,266.1823333333333,266.60233333333326
2009/03/01,11,269.752,90.82499999999999,793.8,258.0233333333333,N,0.0,90.0,280.3043333333333,5.264666666666667,5.4879999999999995,5.652666666666667,0.10499999999999995,5.698666666666668,70.39333333333333,101.597,205.22966666666667,257.198,266.38533333333334,267.043,267.39133333333336
2009/03/02,11,270.90700000000004,80.72233333333334,793.8,260.3166666666666,N,0.0,90.0,280.65066666666667,-3.976333333333333,-1.3973333333333333,0.46799999999999997,-8.359,3.2286666666666664,70.49033333333333,100.99033333333334,205.65433333333334,258.20500000000004,267.9756666666667,268.674,269.31833333333327
2009/03/03,11,271.11566666666664,90.99100000000001,793.7066666666667,268.88666666666666,N,0.0,90.0,281.4986666666666,2.9323333333333332,4.059333333333333,4.365333333333334,-6.409333333333333,3.9656666666666665,69.88566666666668,101.38066666666666,208.03366666666665,261.47166666666664,269.1573333333333,269.3186666666667,269.23
2009/03/04,11,268.42533333333336,65.622,793.8,258.2366666666667,N,0.0,90.0,279.0106666666666,-4.307,-2.142333333333333,0.16133333333333333,-8.692666666666668,2.8866666666666667,70.042,101.45666666666668,207.072,258.61,266.84999999999997,267.515,267.9766666666667
2009/03/05,11,269.217,81.86366666666666,793.8,261.2633333333333,N,0.0,90.0,279.66099999999994,-3.993,-1.6209999999999998,0.14633333333333337,-8.672999999999998,2.991,70.56466666666665,102.10366666666667,207.07966666666667,258.3853333333334,266.687,267.35766666666666,267.7593333333333
2009/03/06,11,270.44399999999996,88.67466666666667,793.8,259.26666666666665,N,0.0,90.0,279.92033333333336,-3.2476666666666665,-0.6286666666666667,1.046,-9.700000000000001,2.7283333333333335,70.76933333333334,102.01766666666667,208.111,260.73633333333333,269.8843333333333,270.4533333333333,270.76433333333335
2009/03/07,11,274.747,51.300999999999995,793.6033333333334,269.6433333333333,N,0.0,90.0,286.045,16.089333333333336,13.680666666666667,11.764333333333333,8.174333333333333,8.866666666666667,71.15866666666668,102.98233333333333,208.42700000000002,260.9273333333333,271.0483333333333,271.83933333333334,272.5466666666667
2009/03/08,11,274.725,69.495,793.7,262.10333333333335,N,0.0,90.0,283.20166666666665,-6.500666666666667,-3.8746666666666667,-1.1556666666666664,-10.172666666666665,2.2009999999999996,69.25766666666667,101.93299999999999,210.49333333333334,264.27099999999996,273.17633333333333,273.47433333333333,273.5833333333333
2009/03/09,11,275.3376666666667,79.26,793.6166666666667,269.3233333333333,N,0.0,90.0,284.661,2.8483333333333336,4.164,4.951333333333333,-6.975666666666667,4.089666666666666,71.25166666666667,104.00900000000001,211.53866666666664,263.876,272.07033333333334,272.705,273.12166666666667
2009/03/10,11,274.203,95.344,793.6533333333333,269.5733333333333,N,0.0,90.0,285.37733333333335,5.362333333333334,6.531333333333333,6.754666666666667,-5.327333333333334,5.314666666666667,72.00566666666666,104.372,211.63833333333332,262.804,270.68899999999996,271.23833333333334,271.626
2009/03/11,11,269.32533333333333,57.48266666666666,794.62,268.03000000000003,N,0.0,90.0,281.389,-0.6336666666666666,1.0873333333333335,1.942,-6.933,3.8626666666666667,71.30933333333334,102.496,206.02066666666667,255.99999999999997,264.24666666666667,265.2563333333334,265.9223333333333
2009/03/12,11,265.87666666666667,64.25833333333333,802.02,263.25333333333333,N,0.0,90.0,276.967,-5.874666666666666,-3.5010000000000003,-0.5740000000000001,-8.340333333333334,2.8296666666666668,71.726,102.00033333333334,202.01633333333334,251.164,260.75166666666667,261.6933333333333,262.4413333333333
2009/03/13,11,272.342,59.86233333333333,793.7,260.77,N,0.0,90.0,283.34000000000003,-2.702,-1.0566666666666666,0.6326666666666667,-8.445,3.6656666666666666,70.17433333333334,103.30433333333333,210.96766666666664,263.709,272.2173333333334,272.627,272.78433333333334
2009/03/14,11,275.20366666666666,29.938666666666666,793.7,264.61,N,0.0,90.0,284.0983333333333,-4.370333333333333,-2.147666666666667,-0.0020000000000000018,-8.763000000000002,3.131666666666667,69.732,102.53933333333333,210.7526666666667,263.8256666666667,273.17966666666666,273.7256666666667,274.2453333333333
2009/03/15,11,277.03000000000003,47.40533333333333,793.6,265.5566666666667,N,0.0,90.0,287.2543333333333,-2.096,-0.41233333333333333,1.5543333333333331,-7.992999999999999,3.4443333333333337,69.96799999999999,103.023,211.627,265.08233333333334,274.36699999999996,275.087,275.557
2009/03/16,11,280.4476666666667,43.38433333333333,793.5033333333333,267.68666666666667,N,0.0,90.0,288.781,-6.749,-4.548,-1.6486666666666667,-9.607666666666667,2.279,67.68233333333333,101.83133333333333,213.76833333333332,269.1596666666667,279.32099999999997,279.89,280.2543333333333
2009/03/17,11,281.43766666666664,42.241,793.5,268.15666666666664,N,0.0,90.0,290.06533333333334,-2.6526666666666667,-1.1526666666666667,0.8029999999999999,-8.297,2.751333333333333,67.731,102.235,214.78033333333335,270.711,281.007,281.32933333333335,281.6173333333333
2009/03/18,11,279.714,35.88433333333333,793.5,267.5566666666666,N,0.0,90.0,290.2846666666667,2.0926666666666667,3.118666666666667,3.555333333333333,-6.933333333333334,3.796,70.114,104.38433333333333,214.48299999999998,268.62266666666665,278.971,279.863,280.36766666666665
2009/03/19,11,283.59333333333336,46.639,793.4000000000001,271.8466666666667,N,0.0,90.0,291.755,5.991,6.802666666666667,6.292,-5.6386666666666665,4.216666666666667,69.41499999999999,103.44200000000001,215.29200000000003,270.48400000000004,281.0013333333334,281.45233333333334,281.96500000000003
2009/03/20,11,277.48466666666667,64.82633333333334,793.59,278.21,N,0.0,90.0,287.84833333333336,18.866333333333333,19.872333333333334,19.020666666666667,7.2796666666666665,18.637,93.75633333333333,123.19866666666664,218.41733333333332,264.24800000000005,272.052,272.755,273.3016666666667
2009/03/21,11,275.98133333333334,52.934999999999995,793.6166666666667,264.3233333333333,N,0.0,90.0,284.63800000000003,7.078666666666667,7.273,6.898,-0.5283333333333333,5.699333333333334,70.02433333333333,103.07966666666667,212.31833333333333,265.24333333333334,273.6926666666667,274.1933333333333,274.488
2009/03/22,11,273.1553333333333,71.607,794.1866666666665,262.31333333333333,N,0.0,90.0,283.14433333333335,5.397333333333334,5.576666666666666,5.459333333333333,-1.6863333333333332,5.153333333333332,70.75033333333333,103.05833333333334,210.423,262.082,271.0706666666666,271.727,272.268
2009/03/23,11,279.9533333333333,19.458666666666666,793.5,268.12666666666667,N,0.0,90.0,289.059,11.243666666666666,9.452333333333334,8.390666666666666,7.2973333333333334,7.642333333333333,68.77166666666666,101.729,211.08966666666663,265.1676666666666,275.7446666666667,276.51666666666665,277.30766666666665
2009/03/24,11,274.837,31.211666666666666,793.6566666666668,263.24333333333334,N,0.0,90.0,284.707,0.16066666666666668,1.2346666666666666,2.261,-5.346,4.178,69.36566666666667,102.426,212.40033333333332,265.8043333333334,273.81533333333334,274.1096666666666,274.21933333333334
2009/03/25,11,279.17566666666664,27.539,793.51,269.7166666666667,N,0.0,90.0,289.458,3.333,3.9693333333333336,4.059333333333333,-5.036333333333333,4.503333333333334,69.31666666666666,102.55099999999999,213.90633333333332,267.9223333333333,277.003,277.4923333333333,277.717
2009/03/26,11,272.7313333333334,99.227,793.7,274.02666666666664,N,0.0,90.0,283.78566666666666,16.744,16.645333333333333,14.799,3.1176666666666666,11.681333333333333,81.031,112.10066666666665,213.49366666666666,261.385,268.7633333333333,269.52700000000004,270.0046666666667
2009/03/27,11,272.853,93.78766666666667,795.8333333333333,268.24666666666667,N,0.0,90.0,282.95866666666666,10.685333333333334,10.725,9.278666666666666,-2.0236666666666663,6.182,72.61833333333334,104.672,210.47766666666666,260.3276666666667,268.4473333333333,269.235,269.80966666666666
2009/03/28,11,274.42566666666664,75.048,793.6933333333334,263.25666666666666,N,0.0,90.0,284.7016666666667,4.112,4.8423333333333325,5.279333333333334,-3.7779999999999996,4.928,71.13900000000001,103.06933333333333,210.679,263.0733333333333,273.04166666666663,273.893,274.52066666666667
2009/03/29,11,275.666,27.054,793.62,263.77,N,0.0,90.0,285.5393333333334,-0.6096666666666667,0.32799999999999996,1.3493333333333335,-5.770333333333333,3.67,69.691,102.17033333333333,209.96933333333334,262.8843333333333,273.2993333333334,274.10066666666665,274.79266666666666
2009/03/30,11,278.1673333333333,17.352,794.1366666666665,268.1733333333333,N,0.0,90.0,287.85,2.445666666666667,3.067333333333333,3.5039999999999996,-4.419,4.8,70.03533333333334,102.60066666666667,210.53633333333335,263.05833333333334,273.66433333333333,274.54900000000004,275.43566666666663
2009/03/31,11,275.1753333333333,28.641999999999996,795.63,265.47999999999996,N,0.0,90.0,285.547,2.799666666666666,3.2303333333333333,3.772666666666667,-4.0473333333333334,4.852666666666666,70.529,103.23733333333334,210.447,262.37766666666664,271.649,272.43533333333335,273.01633333333336
2009/04/01,11,276.15200000000004,81.38066666666667,793.6233333333333,273.09000000000003,N,0.0,90.0,283.8593333333333,14.114,13.870000000000001,12.318666666666665,0.43333333333333335,7.2829999999999995,73.66133333333333,105.14233333333334,210.92933333333335,263.06166666666667,272.2463333333333,272.7216666666667,273.142
2009/04/02,11,277.1973333333333,59.08566666666667,793.6,272.09000000000003,N,0.0,90.0,286.7923333333333,11.491666666666667,11.685666666666666,10.452333333333332,-0.5173333333333333,7.497,73.85833333333333,106.02066666666667,210.5813333333333,261.879,271.17600000000004,272.107,272.80533333333335
2009/04/03,11,278.68600000000004,20.459,793.7233333333334,275.17999999999995,N,0.0,90.0,288.9046666666667,0.8453333333333333,1.7786666666666668,2.587,-5.170333333333334,4.186333333333334,69.38966666666667,102.69533333333334,210.87433333333334,264.10966666666667,274.578,275.44466666666665,276.25699999999995
2009/04/04,11,275.6116666666667,58.41766666666666,798.2333333333333,263.31333333333333,N,0.0,90.0,285.31166666666667,1.6513333333333335,2.772666666666667,3.745333333333333,-4.078333333333333,4.571,70.95966666666666,103.80533333333334,211.938,264.1826666666667,274.02066666666667,274.8586666666667,275.4986666666666
2009/04/05,11,278.26166666666666,36.02766666666666,793.6,266.10333333333335,N,0.0,90.0,286.87199999999996,0.9456666666666667,1.782,2.8423333333333334,-5.042333333333334,3.9723333333333333,69.231,102.65199999999999,212.34566666666666,266.041,276.072,276.786,277.36366666666663
2009/04/06,11,279.53299999999996,67.55166666666666,793.5899999999999,266.59000000000003,N,0.0,90.0,287.1623333333333,2.9850000000000003,4.042333333333334,4.696,-4.246666666666666,4.202333333333334,69.16066666666667,102.75566666666666,213.36033333333336,267.74266666666665,277.94399999999996,278.572,278.90166666666664
2009/04/07,11,278.1446666666667,84.304,793.6,265.61,N,0.0,90.0,284.85333333333335,9.048333333333332,8.991666666666667,8.245333333333335,-2.6580000000000004,4.984999999999999,70.23233333333334,103.80099999999999,216.09833333333333,269.47933333333333,276.587,276.7346666666667,276.42266666666666
2009/04/08,11,280.35766666666666,84.279,793.5333333333333,270.92,N,0.0,90.0,287.51,25.331000000000003,23.768666666666668,19.17133333333333,2.423,8.347000000000001,74.21533333333333,107.41566666666665,217.08466666666666,269.08566666666667,277.25899999999996,277.60533333333336,277.86400000000003
2009/04/09,11,280.96233333333333,95.98533333333334,793.5,269.0833333333333,N,0.0,90.0,289.2873333333333,19.994,19.247666666666667,16.64633333333333,1.4173333333333331,7.579666666666666,74.17233333333334,107.37299999999999,216.19099999999997,268.8076666666667,278.09366666666665,278.7506666666667,279.0493333333333
2009/04/10,11,284.7033333333334,42.611999999999995,793.4000000000001,273.12666666666667,N,0.0,90.0,293.29633333333334,2.7906666666666666,3.575,4.429333333333333,-4.795333333333334,3.8616666666666664,69.65866666666668,103.988,216.94400000000002,271.31600000000003,281.906,282.6636666666667,283.4903333333333
2009/04/11,11,284.21333333333337,52.33,793.4000000000001,272.0466666666667,N,0.0,90.0,292.43666666666667,10.142,10.264000000000001,9.405666666666667,-2.593,5.365666666666667,71.41266666666667,105.418,216.75033333333334,270.39633333333336,281.21000000000004,281.913,282.505
2009/04/12,11,284.78166666666664,38.599333333333334,793.3966666666668,272.4466666666667,N,0.0,90.0,294.433,5.909666666666666,6.934,6.943333333333333,-3.558,4.813666666666666,70.23966666666666,103.92366666666666,216.28233333333333,271.1786666666667,282.29466666666667,283.03566666666666,283.76533333333333
2009/04/13,11,286.4326666666667,33.32299999999999,793.3733333333334,272.82666666666665,N,0.0,90.0,294.8213333333333,7.578666666666667,7.6033333333333335,6.854333333333333,-3.756333333333333,4.541333333333334,69.06966666666666,103.92166666666667,217.6233333333334,273.68899999999996,284.9186666666667,285.43533333333335,286.0466666666667
2009/04/14,11,287.55899999999997,31.538,793.3,280.8933333333334,N,0.0,90.0,295.81899999999996,15.431000000000001,14.637333333333334,12.153333333333332,-1.132,5.931666666666667,71.48033333333333,105.54133333333333,216.97933333333333,271.29200000000003,282.82033333333334,283.70433333333335,284.43033333333335
2009/04/15,11,283.222,62.907000000000004,793.4733333333334,271.51666666666665,N,0.0,90.0,290.4733333333333,10.488333333333333,10.779,9.691,-2.09,5.038333333333333,70.019,104.23366666666666,217.64966666666663,272.4183333333333,282.27666666666664,282.7583333333333,283.049
2009/04/16,11,285.4723333333333,78.954,793.4000000000001,273.24666666666667,N,0.0,90.0,292.1736666666667,23.159666666666666,22.031666666666666,18.138333333333332,2.271,7.439666666666667,72.81933333333333,106.644,219.19,273.3133333333333,282.3806666666667,282.79966666666667,282.9046666666667
2009/04/17,11,287.4053333333334,38.656666666666666,793.3,284.52,N,0.0,90.0,296.13633333333337,19.723333333333333,18.423333333333332,15.23166666666667,0.5323333333333333,7.048333333333333,73.76433333333333,107.39499999999998,218.70666666666668,271.86266666666666,282.5156666666667,283.35866666666664,284.20466666666664
2009/04/18,11,280.2606666666666,100.01766666666666,793.5,270.63666666666666,N,0.0,90.0,290.464,5.150333333333333,6.161,6.729666666666668,-3.2026666666666666,4.969666666666667,70.399,104.78466666666667,215.89333333333335,269.10299999999995,278.433,278.99733333333336,279.38766666666663
2009/04/19,11,282.2943333333333,49.23833333333333,793.4833333333333,280.48,N,0.0,90.0,291.0056666666667,15.925,16.142,14.900666666666666,3.5176666666666665,11.085333333333333,80.85166666666667,112.80099999999999,216.91033333333334,266.77366666666666,276.81533333333334,277.6913333333334,278.41499999999996
2009/04/20,11,281.08933333333334,58.06033333333333,793.5,269.49333333333334,N,0.0,90.0,289.87833333333333,10.924666666666667,11.391666666666666,10.248,-1.2189999999999999,5.7299999999999995,70.631,104.38133333333333,214.11766666666665,268.298,278.12233333333336,278.82666666666665,279.3573333333334
2009/04/21,11,284.13399999999996,76.00999999999999,793.4033333333334,282.12333333333333,N,0.0,90.0,291.6293333333333,21.827666666666666,20.250666666666667,16.954666666666665,1.7836666666666667,7.563666666666666,72.93633333333332,106.79966666666667,216.667,270.139,280.025,280.6493333333333,280.9996666666666
2009/04/22,11,281.72166666666664,81.16666666666666,793.5,269.97,N,0.0,90.0,290.32966666666664,13.049999999999999,12.659333333333333,11.290333333333333,-0.9876666666666667,5.542,71.44,105.175,216.49733333333333,269.5953333333333,279.1526666666667,279.9533333333333,280.4293333333334
2009/04/23,11,277.33333333333337,11.559666666666669,796.51,274.03,N,0.0,90.0,287.2453333333333,1.537,1.9876666666666667,2.6206666666666667,-4.742333333333334,3.877,69.80466666666666,103.632,213.61066666666667,264.37166666666667,272.21733333333333,272.9303333333333,273.50766666666664
2009/04/24,11,278.5863333333333,33.370000000000005,796.72,273.6066666666667,N,0.0,90.0,287.315,19.513333333333335,16.556,13.633999999999999,9.300333333333333,8.317666666666666,70.58266666666665,104.417,215.4983333333333,266.5176666666666,274.328,275.07233333333335,275.4746666666666
2009/04/25,11,286.62833333333333,26.375999999999998,793.5066666666667,276.0866666666667,N,0.0,90.0,296.52166666666665,23.533666666666665,20.517,17.049666666666667,11.293333333333333,9.940666666666667,70.64533333333333,104.98733333333334,217.683,270.5186666666666,281.24800000000005,282.20966666666664,282.9533333333334
2009/04/26,11,287.9123333333333,15.282666666666668,793.3,275.82666666666665,N,0.0,90.0,295.515,9.315333333333335,8.571000000000002,7.554666666666668,0.097,5.468999999999999,68.346,103.29933333333332,216.87399999999997,270.8043333333334,281.76366666666667,282.78166666666664,283.7493333333333
2009/04/27,11,286.02566666666667,47.083,793.3966666666668,276.7266666666667,N,0.0,90.0,294.0826666666667,17.910666666666668,16.909666666666666,14.588666666666668,3.3063333333333333,7.612333333333334,71.176,105.39166666666668,216.89466666666667,270.36800000000005,280.51,281.251,281.8523333333333
