,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
2009/01/01,255.82341,255.34702,254.86972,254.39131,253.91193,253.43153,252.95001,252.46751,251.82704,251.05673,250.28474,248.34709,246.39862,244.43906,242.46825,240.48602,238.48674,236.47165,234.44405,232.40393,230.35095,228.28482,226.20535,224.11229,222.48027,222.10704,221.75475,221.39999,221.05609,221.36124,221.66852,221.97795,222.28964,222.60358,222.70665,222.04317,221.35059,220.65291,219.95001,219.24174,218.52814,217.80899,216.65269,215.36505,214.06711,212.75851,211.43922
2009/01/02,253.82758,253.01981,252.21033,251.39909,250.58617,249.77148,248.95502,248.13678,247.43767,246.80205,246.1649,244.56607,242.95795,241.34053,239.71365,238.07713,235.99968,233.75768,231.50177,229.23163,226.9469,224.64749,222.33305,220.01596,218.31369,217.98355,218.53169,219.0836,219.58998,220.00346,220.41985,220.83937,221.26181,221.68741,221.59,221.16817,220.74333,220.31531,219.88405,219.44948,219.01161,218.46565,217.43773,216.40381,215.36494,214.31769,213.71336
2009/01/03,252.92865,252.0024,251.07419,250.144,249.21181,248.2776,247.34129,246.40938,245.59518,244.77916,243.9613,241.90852,239.84377,237.76703,235.67805,233.57649,232.10818,230.6722,229.22717,227.77303,226.30952,224.8364,223.35362,221.99153,220.99298,219.98766,218.97519,218.66389,219.10703,219.55263,220.00134,220.45334,220.90851,221.36708,221.05862,220.57822,220.09424,219.60661,219.11526,218.62016,218.12109,217.341,216.22842,215.10695,214.95146,215.13622,215.32251
2009/01/04,258.31262,257.70111,257.08835,256.4743,255.85899,255.24231,254.62439,254.00502,253.19072,252.30998,251.42725,249.21184,246.98404,244.74348,242.49017,240.22365,238.13281,236.12703,234.10895,232.07838,230.03505,227.97882,225.90933,223.82637,221.78503,219.74176,217.71158,215.7057,213.84973,212.73228,211.60661,211.16539,212.12025,213.08241,213.94554,214.7494,215.55936,216.37534,217.19763,218.02623,218.8614,219.09712,217.91544,216.7242,216.25002,216.25,216.25002
2009/01/05,255.22539,254.70818,254.1898,253.67027,253.14973,252.62802,252.10516,251.58118,251.07689,250.57838,250.07886,248.82524,247.56462,246.29675,245.02164,243.73933,241.90282,239.71944,237.52278,235.31276,233.08894,230.8512,228.59929,226.33276,224.09947,221.87169,219.62865,217.37009,215.09567,213.19482,211.28793,209.36684,207.43106,209.01912,210.74803,211.74974,212.75897,213.77585,214.80054,215.83328,216.87428,217.62592,217.53275,217.43887,217.3443,217.24896,217.15283
2009/01/06,254.06044,253.43744,252.81316,252.1875,251.56044,250.93208,250.30234,249.67126,248.99199,248.28609,247.57864,245.80295,244.01711,242.22105,240.41447,238.59723,236.69124,234.74019,232.77702,230.80154,228.81358,226.81284,224.79907,222.77205,221.08453,219.46851,217.85663,216.64984,216.69485,216.86833,217.04301,217.21889,217.39616,217.57462,217.81903,218.11209,218.40733,218.70479,219.00447,219.30647,219.61087,219.62575,218.6017,217.56964,216.52928,215.48039,215.48076
2009/01/07,253.4541,252.68039,251.90512,251.12807,250.34944,249.56908,248.78706,248.00323,247.19559,246.36794,245.53845,243.45641,241.36244,239.25621,237.13756,235.00623,233.26852,231.66345,230.04843,228.42322,226.78755,225.14139,223.48445,221.81995,220.32005,219.97069,220.14726,220.32489,220.68663,221.47916,222.2773,223.06096,223.83977,224.62418,224.73834,224.05742,223.37152,222.68063,221.98456,221.28323,220.57651,219.86427,218.89609,217.91519,216.92645,215.92981,215.04553
2009/01/08,251.28871,250.41277,249.5349,248.65515,247.77351,246.88986,246.00436,245.11694,244.29892,243.6935,243.08685,241.56384,240.03214,238.49132,236.94145,235.38229,234.03062,232.78284,231.52731,230.26382,228.9924,227.71272,226.42462,225.12808,223.93291,224.52747,225.12595,225.72853,226.21269,225.94487,225.67531,225.40384,225.13045,224.85509,224.45908,223.72072,222.98724,222.28253,221.5726,220.85741,220.13672,219.41054,218.51715,217.57101,216.61737,215.6561,214.68694
2009/01/09,254.46249,253.70221,252.94022,252.17661,251.41142,250.64461,249.87613,249.10593,248.33253,247.54825,246.76219,244.78925,242.80507,240.80943,238.80217,236.78291,235.11526,233.74832,232.37288,230.98892,229.59618,228.19447,226.78374,225.3636,224.61804,224.06123,224.4446,224.85002,225.25208,225.35649,225.46161,225.5674,225.674,225.78131,225.76973,224.96423,224.15302,223.33582,222.51263,221.68336,220.84772,220.00563,219.04608,217.99858,216.94279,215.87854,214.80568
2009/01/10,254.88846,254.0153,253.14032,252.26353,251.38481,250.50423,249.62169,248.73727,247.91638,247.17365,246.4292,244.56085,242.68196,240.79218,238.89142,236.97957,235.32153,233.81674,232.30263,230.77899,229.24574,227.70265,226.14952,225.18607,225.25003,225.25002,225.24992,225.24997,225.23386,224.9644,224.6931,224.41991,224.14478,223.86755,223.50604,222.84879,222.18666,221.51962,220.85374,220.18353,219.5083,218.82788,217.99348,217.10034,216.20015,215.29271,214.37796
2009/01/11,253.10773,252.5032,251.8974,251.29027,250.68187,250.07216,249.46112,248.84877,248.1584,247.32397,246.48752,244.38849,242.27736,240.15398,238.0182,235.86977,234.18166,232.77408,231.35771,229.93245,228.49796,227.05418,225.60095,224.13809,223.09753,222.07774,221.05081,220.08942,221.16084,221.66663,222.1759,222.6888,223.20526,223.72557,223.96138,223.72705,223.49107,223.25337,223.01384,222.77258,222.52945,222.28442,221.61172,220.86411,220.11041,219.37091,218.63072
