,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
2009/01/01,77.5376,78.4677,79.39978,80.33389,81.26997,82.20806,83.14824,84.09042,83.9631,82.52438,81.08248,77.46384,73.8251,70.16577,66.4856,62.78415,60.19153,58.71732,57.23401,55.74149,54.23959,52.72811,51.20687,49.67571,48.27602,46.92772,45.57008,43.57453,40.76914,38.94541,37.1091,35.25993,33.39766,31.52198,29.86562,29.26262,28.65521,28.04331,27.42683,26.80564,26.17965,25.54873,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/02,79.266,78.90517,78.54357,78.18118,77.81803,77.45408,77.08935,76.72383,76.47334,76.36404,76.25447,75.97949,75.70299,75.42488,75.14516,74.86385,73.12283,70.31207,67.48385,64.63786,61.77375,58.8912,55.98977,53.06918,52.18864,51.6385,51.08455,46.08349,39.28626,34.16006,28.99779,23.79856,18.56158,15.37236,13.14502,12.02832,10.90352,9.77045,8.62897,7.47885,6.31989,5.15191,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/03,56.3428,55.04726,53.74884,52.44768,51.14375,49.83697,48.52734,47.31653,48.03674,48.75858,49.48203,51.29786,53.1241,54.96097,56.8086,58.66725,57.22861,55.41212,53.58409,51.74426,49.89239,48.02827,46.15162,44.69621,41.57093,38.16969,34.74472,31.29562,28.84574,26.90784,24.95617,22.99041,21.01027,19.01542,17.7343,16.49038,15.55503,14.63902,13.71613,12.78623,11.84915,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/04,38.8677,37.98232,37.095,36.20578,35.31471,34.4217,33.52679,32.62993,34.38469,36.61205,38.84432,44.44684,50.08087,55.74688,61.44549,67.17732,63.84711,56.58602,49.27987,41.92776,34.52868,27.08181,19.58625,12.04099,11.93911,11.98999,12.04121,12.0928,12.68823,14.56046,16.44604,18.34523,20.25838,22.18574,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/05,73.1356,74.30285,75.47256,76.6447,77.81939,78.9966,80.17628,81.35859,79.59393,76.84118,74.08234,67.15833,60.19549,53.19299,46.15032,39.06658,37.70763,39.32017,40.94252,42.57487,44.21739,45.87029,47.53377,49.208,49.6693,49.78732,49.90616,50.02584,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/06,65.1027,64.1916,63.27854,62.36353,61.44652,60.52753,59.60651,58.68351,56.74332,54.74543,52.74309,47.71772,42.66409,37.58172,32.4701,27.32871,26.36922,26.88844,27.41083,27.93647,28.4654,28.99771,29.53344,30.07265,29.20656,28.17747,27.14124,26.09776,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/07,34.3156,31.49056,28.65939,25.82224,22.97874,20.12918,17.27323,14.41116,13.76314,13.8547,13.94649,14.17684,14.40851,14.64154,14.87592,15.1117,15.44795,15.81431,16.18297,16.55396,16.92732,17.30312,17.6814,17.90524,16.71329,15.5132,15.18798,15.16546,15.03556,14.7292,14.42069,14.10998,13.79702,13.48177,13.16561,12.84804,12.52812,12.23876,11.95913,11.67739,11.39351,11.11865,10.9108,10.70131,10.49015,10.52589,10.68155
2009/01/08,33.6923,31.13567,28.57343,26.00562,23.43211,20.85304,18.26832,15.67789,14.46737,14.38927,14.311,14.11453,13.91693,13.71818,13.51825,13.31714,13.28318,13.30837,13.33371,13.35922,13.38489,13.41073,13.43673,13.44434,13.2246,13.06053,12.89536,12.72905,12.54834,12.32851,12.10719,11.88433,11.65991,11.43389,11.14751,10.74464,10.33884,9.93005,9.5182,9.50151,9.51203,9.52262,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
2009/01/09,10.4012,9.32881,8.25407,7.17703,6.0976,5.01588,3.93178,2.84528,2.23662,3.06878,3.90282,5.99616,8.10146,10.21894,12.34879,14.49128,15.05631,14.46968,13.87943,13.28548,12.68777,12.08623,11.48078,10.87134,10.14378,9.38617,8.86507,9.03062,9.17933,9.04641,8.91259,8.77784,8.64215,8.5055,8.35869,8.1543,7.94841,7.59764,7.2383,6.87628,6.51154,6.14401,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99
