,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
2007/01/01,258.08395,257.55347,257.0217,256.48889,255.95493,255.41978,254.88353,254.34608,253.74075,253.0526,252.36282,250.63185,248.89116,247.14084,245.38063,243.61032,241.6915,239.59871,237.49319,235.37479,233.24319,231.09813,228.93945,226.76674,224.64,222.5425,220.43062,218.88632,219.02998,219.37506,219.75555,220.13869,220.52464,220.91335,221.19775,220.82289,220.44533,220.06497,219.68169,219.29555,218.91826,218.5585,218.22728,217.90698,217.58421,217.25894,216.93097
2007/01/02,257.11594,256.56647,256.01584,255.46407,254.91106,254.35692,253.80164,253.24509,252.47868,251.5981,250.71555,248.50067,246.27339,244.03336,241.7805,239.51456,237.7173,236.20561,234.68452,233.15404,231.61385,230.06389,228.50395,226.9337,225.87378,224.92152,223.96268,222.99742,222.25139,222.31917,222.38747,222.45621,222.5255,222.59528,222.52916,221.9776,221.42212,220.86247,220.29863,219.73048,219.158,218.57851,217.7686,216.88902,216.00235,215.10863,214.20755
2007/01/03,257.89926,257.37369,256.84695,256.31915,255.79019,255.26016,254.72894,254.19662,253.58681,252.83371,252.07899,250.18489,248.28015,246.36476,244.43835,242.50092,240.68935,239.02859,237.35782,235.67674,233.98535,232.28333,230.57051,228.84668,227.67288,226.9711,226.26454,225.55324,224.83704,224.48676,224.09619,223.70293,223.30699,222.90813,222.50642,221.85381,221.15579,220.45261,219.75201,219.05203,218.34688,217.63614,216.84648,215.96413,215.07483,214.17838,213.27461
2007/01/04,257.28799,256.86774,256.44659,256.02451,255.60156,255.17772,254.75291,254.32719,253.85175,253.28438,252.71577,251.28871,249.85384,248.41086,246.95978,245.50035,244.15224,242.96205,241.76491,240.56058,239.34897,238.1299,236.90324,235.66893,234.52448,233.56319,232.59566,231.62172,230.6414,229.46671,227.92458,226.37177,224.80809,223.23334,221.64732,220.30104,219.19722,218.08517,216.96468,215.83565,214.69783,213.55089,212.45316,211.55409,210.64771,209.73383,208.81238
2007/01/05,259.35312,259.26642,259.17953,259.0925,259.00525,258.91776,258.83023,258.74243,258.65442,258.07272,257.46371,255.93553,254.39893,252.85394,251.30034,249.73782,248.17426,246.63725,245.09135,243.53619,241.97185,240.39798,238.81451,237.22118,235.62218,234.22733,232.8232,231.41273,229.99306,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
2007/01/06,263.77017,263.7312,263.69211,263.65292,263.61368,263.57437,263.535,263.49545,263.45593,262.82712,262.0928,260.25043,258.39828,256.53601,254.66376,252.78105,250.88802,249.3293,247.76877,246.19905,244.62,243.03152,241.43336,239.82532,238.20731,236.57788,234.93771,233.2869,231.62518,229.95229,228.19762,226.41544,224.62086,222.81367,220.99362,219.16045,217.4077,215.64975,213.87851,212.09367,210.29494,208.48181,206.6541,206.00569,205.69019,205.47624,205.58417
2007/01/07,258.95926,258.81525,258.67099,258.5264,258.38156,258.23633,258.09082,257.94501,257.5816,256.81378,256.04428,254.11301,252.17114,250.2186,248.25487,246.28017,244.40948,242.71715,241.01471,239.30199,237.57877,235.84491,234.10014,232.34427,231.23488,231.19502,231.15482,231.11438,231.07364,230.48207,229.12317,227.75499,226.37727,225.04967,223.71886,222.32242,220.85931,219.3853,217.90021,216.62852,216.49713,216.36472,216.22127,216.01491,215.80698,215.59741,215.38617
2007/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007/01/09,257.07584,256.35504,255.63284,254.90898,254.18372,253.45688,252.72849,251.9985,251.28836,250.64072,249.99165,248.36267,246.72458,245.07724,243.42041,241.75398,240.05125,238.30725,236.55264,234.78732,233.01099,231.22343,229.42455,227.61395,225.76875,223.89487,222.00815,220.10852,218.19572,217.15317,216.29749,216.32921,216.72403,217.1216,217.42511,217.28606,217.1461,217.00511,216.86301,216.71977,216.5755,216.4679,215.86473,215.14592,214.4214,213.69104,212.95464
