,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2010/01/13,11,271.34,43.04,793.8,255.6,N,0.0,90.0,280.65,1.2680645161290323,2.495806451612903,4.1819354838709675,-0.8103225806451613,8.201290322580645,69.08032258064517,101.62612903225806,208.9209677419355,262.0374193548387,271.8716129032258,272.46483870967745,272.8058064516129
2010/01/14,11,270.38,40.47,795.5,264.9,N,0.0,90.0,281.12,4.764193548387096,5.532258064516128,5.918387096774194,0.40903225806451615,8.78774193548387,70.35645161290321,102.97225806451613,209.4774193548387,260.36516129032253,268.1948387096774,268.62870967741935,268.8525806451613
2010/01/15,11,274.19,36.12,793.7,258.8,N,0.0,90.0,284.48,2.071290322580645,3.1874193548387098,4.4635483870967745,-0.26645161290322583,9.195483870967742,69.80935483870968,102.63064516129032,211.7609677419355,265.2590322580645,275.1325806451613,275.5132258064516,275.94612903225806
2010/01/16,11,274.79,31.69,796.5,260.0,N,0.0,90.0,284.48,3.7258064516129035,4.811612903225806,5.517096774193548,0.01645161290322581,9.318709677419353,70.40677419354839,103.55193548387096,212.21,264.9403225806452,274.0596774193548,274.6167741935484,274.84838709677416
2010/01/17,11,276.54,26.58,794.7,261.0,N,0.0,90.0,285.16,3.6399999999999997,4.884516129032258,5.451935483870967,-0.43258064516129036,9.423548387096774,70.26806451612903,103.36838709677419,213.2483870967742,266.2316129032258,275.558064516129,276.0612903225806,276.4154838709677
2010/01/18,11,273.62,65.98,793.7,267.9,N,0.0,90.0,282.8,8.566451612903226,8.982258064516127,8.366451612903226,1.0319354838709676,9.702903225806452,69.89451612903225,103.30709677419354,213.80645161290323,267.06290322580645,274.3290322580645,274.27516129032256,273.97064516129035
2010/01/19,11,269.39,48.84,794.1,263.7,N,0.0,90.0,280.8,10.09483870967742,10.284516129032259,9.353548387096774,2.548387096774194,9.717741935483872,71.17419354838711,103.75612903225806,209.83483870967743,259.34806451612906,265.4774193548387,266.0429032258064,266.4974193548387
2010/01/20,11,266.28,49.41,797.9,245.0,N,0.0,90.0,278.09,8.685161290322581,8.858387096774194,8.796451612903226,3.451290322580645,9.647741935483872,71.34483870967742,103.50935483870967,207.2138709677419,256.21903225806443,262.80096774193544,263.22903225806454,263.5393548387097
2010/01/21,11,262.01,61.39,802.6,249.1,N,0.0,90.0,274.88,7.991612903225807,8.403870967741934,8.476774193548387,3.4722580645161294,8.918709677419354,71.9758064516129,103.82516129032257,206.34483870967742,253.4606451612903,258.528064516129,258.99548387096775,259.33967741935487
2010/01/22,11,266.08,44.1,797.2,245.9,N,0.0,90.0,277.92,8.023225806451613,8.16258064516129,8.158387096774193,4.224838709677419,9.131290322580645,70.82612903225807,103.0558064516129,207.74774193548387,257.37870967741935,263.9796774193548,264.21838709677417,264.3874193548387
