,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
2010/01/01,257.46719,256.57043,255.67188,254.77141,253.86902,252.96475,252.05849,251.15033,250.24406,249.34041,248.43469,246.16154,243.87553,241.57629,239.26372,236.93762,235.08621,233.52414,231.95235,230.37083,228.7793,227.17769,225.56575,223.94316,222.23227,220.49269,218.74089,216.97697,215.25095,213.82402,212.47968,213.15851,213.84235,214.53128,214.98085,215.22458,215.47012,215.71754,215.96686,216.21817,216.47144,216.47507,215.85953,215.22147,214.57834,213.92992,213.27623
2010/01/02,257.55219,256.65399,255.75394,254.85185,253.94804,253.04222,252.13449,251.22482,250.33322,249.55388,248.77283,246.81248,244.84084,242.85802,240.8636,238.85754,236.8474,234.83331,232.80672,230.76758,228.71562,226.65057,224.57219,222.48024,220.45123,218.44128,216.41737,214.37918,212.38283,211.25708,211.40636,212.28105,213.16231,214.05014,214.50781,214.61551,214.72404,214.83342,214.94363,215.05464,215.1666,215.15958,214.81009,214.45789,214.10287,213.74498,213.38422
2010/01/03,260.49231,259.67749,258.86096,258.04276,257.22281,256.40118,255.57779,254.75269,253.91817,253.03862,252.1571,249.94469,247.71982,245.48241,243.23209,240.96878,238.88571,237.05803,235.21922,233.36916,231.50745,229.63396,227.74849,225.85075,224.61746,223.86795,223.11324,222.35338,221.58829,220.5712,219.49261,218.40623,217.31747,216.23291,215.14223,214.05949,212.96857,211.86929,210.76132,211.37378,212.18405,213.00084,212.94182,212.82579,212.70894,212.59105,212.47218
2010/01/04,259.82947,259.19223,258.55374,257.91385,257.27264,256.63004,255.9861,255.34082,254.69191,254.03975,253.38617,251.74594,250.09657,248.43802,246.77005,245.09244,243.26759,241.29422,239.30887,237.31149,235.30177,233.27954,231.24454,229.19649,227.31058,225.56209,223.80157,222.02908,220.24432,218.90608,217.68805,216.94727,217.25633,217.56767,217.81499,217.46317,217.11374,216.80019,216.48416,216.16577,215.84489,215.52153,214.83212,214.03447,213.23038,212.41966,211.60229
2010/01/05,257.18048,256.29517,255.40804,254.51898,253.62807,252.73528,251.84055,250.944,250.13499,249.43384,248.73109,246.96732,245.1937,243.40985,241.61569,239.81114,238.01759,236.2292,234.4297,232.61911,230.79709,228.96339,227.11787,225.26027,224.62555,224.33601,224.04472,223.75136,223.45595,222.23016,220.97682,219.71451,218.44302,217.89505,219.39325,219.13495,218.87445,218.62834,218.39484,218.15958,217.92249,217.68358,216.7291,215.65044,214.56317,213.46695,212.75899
2010/01/06,258.46048,257.57385,256.68536,255.79501,254.9028,254.00867,253.11269,252.21475,251.34013,250.60719,249.8726,248.02892,246.17485,244.31035,242.43507,240.54898,238.52971,236.32898,234.11472,231.88657,229.64442,227.38792,225.11673,222.8307,220.79477,218.88197,216.95583,215.01627,215.65143,215.7211,215.79138,215.86217,215.93344,216.00525,216.2394,216.74046,217.24524,217.73886,218.2135,218.69189,219.17392,219.63689,218.97833,218.31473,217.64587,216.97171,216.29205
2010/01/07,258.92624,258.07834,257.22867,256.37729,255.52405,254.66905,253.81227,252.95358,252.09303,251.30754,250.52428,248.55856,246.5818,244.59383,242.59459,240.58368,238.60262,236.69107,234.76768,232.83252,230.88507,228.92532,226.9529,224.96761,223.23793,221.72638,220.20451,218.67206,217.12886,216.05405,215.76447,215.47574,215.18489,214.89191,214.71208,215.05836,215.40724,215.75874,216.11304,216.47192,216.83392,217.1987,216.54645,215.7224,214.89177,214.05449,213.21031
2010/01/08,262.89322,262.1445,261.3942,260.6424,259.88904,259.13419,258.37772,257.6196,256.81497,255.87363,254.93005,252.56247,250.18167,247.78749,245.37987,242.95836,240.70177,238.72435,236.73488,234.73322,232.71899,230.69211,228.65215,226.59895,225.11316,224.11406,223.10802,222.09515,221.07532,219.9216,220.03838,220.24007,220.4433,220.64799,220.84163,220.42374,220.0027,219.57736,219.14301,218.70526,218.26422,217.81982,217.12941,216.28439,215.43268,214.57405,213.70845
2010/01/09,260.58322,259.89093,259.19717,258.50195,257.80527,257.10715,256.4075,255.70645,254.93587,254.037,253.13623,250.8755,248.60213,246.31601,244.01675,241.70433,239.56238,237.62419,235.67413,233.71191,231.73737,229.75032,227.7504,225.73743,224.29526,223.14534,221.98755,220.82184,220.4175,220.6635,220.9023,221.14281,221.38499,221.62898,221.79697,221.26503,220.72916,220.18939,219.64545,219.10231,218.56058,218.0146,217.34422,216.61688,215.8838,215.14484,214.3998
2010/01/10,256.40826,256.09808,255.78725,255.47578,255.1636,254.85081,254.53729,254.22316,253.64903,252.7567,251.86232,249.61763,247.36037,245.09029,242.80719,240.5108,238.40773,236.46857,234.51755,232.5544,230.57892,228.59076,226.58986,224.57579,223.06189,221.71881,220.36627,220.3905,221.25136,221.31967,221.38846,221.45764,221.5274,221.5977,221.58958,221.35651,221.12175,220.88509,220.64676,220.40097,220.14929,219.89583,219.05446,218.07739,217.09256,216.09982,215.09894
2010/01/11,249.87137,249.13885,248.40466,247.66899,246.93175,246.19283,245.45232,244.71016,244.07333,243.49265,242.91061,241.44983,239.98048,238.50258,237.01584,235.5202,233.98207,232.4272,230.86256,229.28816,227.70372,226.10896,224.50375,222.87929,223.10838,223.99368,224.88487,225.78203,226.38423,226.13026,225.87442,225.61305,225.32355,225.03191,224.5415,223.72563,222.90393,222.07607,221.24207,220.40175,219.55487,218.7014,217.88681,217.06876,216.24423,215.41319,214.57532
2010/01/12,255.17218,254.51601,253.8584,253.19946,252.53918,251.87735,251.2142,250.54958,249.79449,248.96494,248.13353,246.04684,243.94815,241.83742,239.71446,237.57892,235.6293,233.77037,231.89989,230.01758,228.1234,226.21693,224.29794,222.36633,221.11703,219.90352,219.52567,219.36761,219.25783,219.2879,219.31819,219.34875,219.38892,219.42953,219.34464,219.13277,218.91937,218.70436,218.4877,218.26941,218.04944,217.78226,217.10182,216.41608,215.72493,215.02827,214.32585
2010/01/13,257.87036,256.94376,256.01523,255.08481,254.15247,253.21805,252.28172,251.34328,250.41747,249.76608,249.11317,247.47476,245.827,244.16995,242.50327,240.82683,239.08571,237.25803,235.41922,233.56915,231.70746,229.83397,227.9485,226.05077,225.33235,225.50053,225.66995,225.84042,226.0121,225.13152,223.94678,222.75383,221.55235,220.3423,219.12338,218.19572,217.26515,216.32741,215.38252,214.43028,213.47044,212.50282,211.16396,209.68594,208.6188,208.51569,208.4117
