,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50,3.75,4.00,4.25,4.50,4.75,5.00,5.25,5.50,5.75,6.00,6.25,6.50,6.75,7.00,7.25,7.50,7.75,8.00,8.25,8.50,8.75,9.00,9.25,9.50,9.75,10.00
2007/01/01,255.67122,255.35693,255.04204,254.72638,254.41011,254.0932,253.77563,253.45731,253.00804,252.31567,251.62183,249.88046,248.12933,246.36841,244.59735,242.81616,241.06664,239.35631,237.63565,235.9044,234.16252,232.40968,230.64575,228.87047,226.7527,224.3381,221.90697,219.45924,216.99457,216.26035,217.44359,218.70079,219.96704,221.24251,222.41707,221.86647,221.31183,220.75304,220.19,219.61714,219.03593,218.45021,217.80186,217.11848,216.42972,215.73553,215.03563
2007/01/02,259.45209,259.16241,258.87219,258.58133,258.28979,257.99771,257.70502,257.41159,256.84854,255.95511,255.05963,252.81239,250.55258,248.28021,245.99503,243.69672,241.58717,239.70334,237.80812,235.90123,233.98264,232.05199,230.1091,228.15372,226.53447,225.20293,223.86229,222.53191,221.19829,221.49139,221.87291,222.25708,222.64404,223.03381,223.42633,223.05954,222.64131,222.22005,221.79567,221.36815,220.93739,220.50331,219.8423,218.86607,217.88228,216.89064,215.8909
2007/01/03,257.16742,256.80511,256.44214,256.07834,255.71378,255.3484,254.98235,254.61539,254.0654,253.36493,252.66293,250.90118,249.12965,247.34824,245.55672,243.75484,241.92441,240.06483,238.19412,236.31189,234.41808,232.51233,230.59457,228.66441,226.75404,224.85474,222.9425,221.90984,222.70612,222.98799,223.15727,223.32774,223.49945,223.67236,223.84653,223.20811,222.54836,221.8838,221.21414,220.54401,219.87025,219.19135,218.35301,217.35338,216.34578,215.33015,214.30623
2007/01/04,257.20703,256.87518,256.54257,256.20926,255.87526,255.54053,255.20506,254.86888,254.49481,254.05093,253.60608,252.48955,251.3669,250.23811,249.10281,247.96123,246.45042,244.33786,242.21275,240.07497,237.92422,235.76036,233.58305,231.39194,229.64232,228.94748,228.24802,227.54384,226.83481,226.01474,225.06894,224.11717,223.15874,222.19357,221.22139,220.30496,219.42055,218.52966,217.63205,216.72762,215.8161,214.89743,213.99643,213.14682,212.29037,211.42697,210.55621
2007/01/05,257.52643,257.54224,257.55817,257.57401,257.59,257.60596,257.62192,257.63797,257.53461,257.07245,256.60928,255.44693,254.27837,253.10336,251.92181,250.73363,249.38713,247.60036,245.80313,243.99516,242.17639,240.34647,238.50525,236.65265,234.86661,233.55183,232.22867,230.89676,229.55603,228.26396,227.22609,226.18109,225.12875,224.06909,223.00172,221.84711,220.51009,219.19659,217.87331,216.53995,215.19637,213.84221,212.47745,211.84343,211.21962,210.59076,209.95674
2007/01/06,258.93079,258.99399,259.05737,259.12088,259.18448,259.24829,259.31213,259.37622,259.44037,258.95267,258.36639,256.89545,255.41669,253.92973,252.43472,250.93141,249.41888,247.85934,246.29065,244.71274,243.1255,241.52861,239.92191,238.3053,236.67854,235.21815,233.77731,232.32695,230.8671,229.39746,227.79602,226.16989,224.53241,222.88329,221.22234,219.56523,218.14679,216.73059,215.34772,213.95419,212.54994,211.13458,209.70801,-99999.0,-99999.0,-99999.0,-99999.0
2007/01/07,257.8913,257.96283,258.03461,258.10648,258.17853,258.2507,258.323,258.39554,258.32208,257.80939,257.2955,256.00623,254.70985,253.40633,252.0955,250.77727,249.414,247.95522,246.4879,245.01199,243.52736,242.03372,240.53093,239.01892,237.50032,235.99893,234.48798,232.96716,231.43645,229.8916,228.30199,226.70135,225.08954,223.49905,221.90292,220.40836,219.30505,218.19356,217.07367,215.94518,216.03065,216.22952,216.42987,-99999.0,-99999.0,-99999.0,-99999.0
2007/01/08,253.34511,253.17699,253.00859,252.83977,252.67059,252.50107,252.33115,252.16089,251.88019,251.39432,250.90742,249.68542,248.45654,247.22083,245.97795,244.728,242.9828,240.6528,238.30872,235.95021,233.57721,231.1893,228.78625,226.36775,224.92087,224.70763,224.81192,224.91687,225.02248,224.87332,224.63327,224.39148,224.14815,223.91628,223.68289,222.48048,221.11139,219.73207,218.34233,216.94194,215.53065,214.10812,213.06578,212.34993,211.62834,210.90088,210.16747
2007/01/09,252.71529,252.37381,252.03172,251.68881,251.34515,251.00087,250.65579,250.30988,249.86462,249.12227,248.3782,246.51067,244.63263,242.74379,240.84389,238.93289,237.18369,235.5719,233.95029,232.31857,230.67664,229.02414,227.36105,225.68703,224.06033,222.44301,220.81471,219.17509,219.06082,219.60332,220.1496,220.69971,221.2538,221.81189,222.11531,221.50024,220.88066,220.25645,219.62758,218.99382,218.35516,217.75789,217.07156,216.36113,215.64517,214.92342,214.19582
