,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2009/02/08,11,270.7323333333333,47.288,796.02,272.7166666666667,N,0.0,90.0,282.11400000000003,14.533,12.625999999999998,11.440666666666665,10.290333333333333,11.27,76.61066666666667,108.07266666666666,210.75933333333333,259.66266666666667,266.7316666666667,267.2666666666667,267.62233333333336
2009/02/09,11,268.7556666666667,58.68266666666666,794.8299999999999,264.3933333333333,N,0.0,90.0,280.41966666666667,10.180666666666667,8.521,7.716333333333333,6.932333333333332,7.5536666666666665,71.095,103.17566666666667,210.75566666666668,262.2346666666666,269.99333333333334,270.3023333333333,270.462
2009/02/10,11,270.5593333333333,47.449,793.7966666666666,258.75,N,0.0,90.0,281.18399999999997,6.923,5.67,5.611999999999999,5.719666666666667,6.902,69.39999999999999,102.17999999999999,211.74933333333337,264.96433333333334,272.73299999999995,272.9943333333333,272.76866666666666
2009/02/11,11,272.9026666666666,50.041,793.7,261.2633333333333,N,0.0,90.0,282.36833333333334,9.86,8.277333333333333,7.295,6.214333333333334,7.277,68.58599999999998,102.11500000000001,214.235,268.5996666666666,275.762,275.55466666666666,275.09433333333334
2009/02/12,11,274.89300000000003,58.27733333333333,793.6,275.4366666666666,N,0.0,90.0,285.1546666666666,31.698,29.895000000000003,27.79866666666667,25.515,29.419333333333334,104.74833333333333,131.679,221.52499999999998,264.5283333333333,270.69433333333336,271.1476666666667,271.48
2009/02/13,11,269.8403333333333,53.43766666666666,793.7966666666666,259.82,N,0.0,90.0,280.4036666666667,10.781333333333333,9.598333333333333,8.354333333333333,4.784,6.946666666666666,69.935,101.06433333333334,206.66899999999998,259.0083333333333,267.301,268.0083333333333,268.4646666666667
2009/02/14,11,268.77166666666665,53.025999999999996,793.8,258.80000000000007,N,0.0,90.0,278.66433333333333,7.401,7.061333333333334,6.800333333333334,2.2326666666666664,6.267666666666666,70.628,102.149,207.41766666666666,258.8933333333333,266.3906666666667,266.95599999999996,267.22333333333336
2009/02/15,11,270.03433333333334,52.754666666666665,793.8,263.8,N,0.0,90.0,280.485,7.090999999999999,6.947,6.289,-0.9056666666666666,5.5889999999999995,71.607,103.24066666666667,208.25566666666668,259.34299999999996,267.6346666666667,268.2986666666667,268.82033333333334
2009/02/16,11,271.7213333333333,47.63366666666667,793.7333333333333,265.73,N,0.0,90.0,280.97900000000004,5.4670000000000005,5.827,5.506,-2.794333333333333,4.789666666666666,70.82933333333332,102.58466666666666,209.70533333333333,261.1206666666667,268.88933333333335,269.3516666666667,269.657
2009/02/17,11,271.2923333333333,85.92633333333333,793.7333333333333,264.0733333333334,N,0.0,90.0,281.0433333333333,4.105333333333333,4.843,5.072333333333333,-3.044,4.811333333333334,70.73599999999999,103.29133333333333,210.792,262.59833333333336,269.8563333333333,270.2546666666667,270.282
2009/02/18,11,278.68399999999997,35.465,793.4933333333333,268.4533333333333,N,0.0,90.0,290.0516666666667,3.7236666666666665,4.412333333333333,4.705666666666666,-3.738666666666666,4.047333333333333,69.58366666666666,102.06099999999999,208.57766666666666,260.905,270.52599999999995,271.33500000000004,272.145
2009/02/19,11,270.35,53.13166666666667,794.0799999999999,270.6433333333333,N,0.0,90.0,281.975,11.934333333333335,10.403666666666666,9.557666666666666,8.201333333333334,8.629333333333333,71.91933333333333,102.97200000000001,204.27933333333334,254.69966666666664,263.76666666666665,264.6553333333333,265.3546666666666
2009/02/20,,,,,,,,,,,,,,,,,,,,,
2009/02/21,11,276.8326666666667,15.279666666666667,793.5966666666667,271.73,N,0.0,90.0,287.79133333333334,-0.09,0.39533333333333337,1.548,-5.03,3.9349999999999996,67.96966666666665,99.72566666666665,206.08266666666665,259.6536666666667,269.7403333333333,270.536,271.36
2009/02/22,11,279.16133333333335,15.498,793.4866666666667,268.7166666666667,N,0.0,90.0,290.5636666666667,-2.7056666666666667,-1.5166666666666666,0.13366666666666668,-4.881666666666666,3.776333333333333,66.783,99.009,205.81133333333332,260.93533333333335,272.0566666666667,272.9306666666667,273.6546666666667
2009/02/23,11,279.544,16.77733333333333,793.4033333333334,269.1933333333334,N,0.0,90.0,292.0353333333333,0.036000000000000004,0.8683333333333334,1.9316666666666666,-2.6006666666666667,4.3646666666666665,66.47933333333333,98.58966666666667,206.13833333333332,262.14733333333334,273.4903333333333,274.2103333333333,274.88700000000006
2009/02/24,11,276.837,36.146,793.5,269.29,N,0.0,90.0,289.337,10.713666666666667,9.189333333333334,8.226666666666667,7.277666666666667,7.9350000000000005,68.34266666666667,100.00966666666666,207.09266666666667,261.25766666666664,270.873,271.476,272.0303333333333
2009/02/25,11,270.64633333333336,98.65433333333334,793.7,264.08333333333337,N,0.0,90.0,282.4663333333333,8.141000000000002,8.631,7.944000000000001,-0.7706666666666666,6.097333333333333,71.887,103.10366666666667,206.67133333333334,257.47433333333333,265.29033333333336,265.875,266.246
2009/02/26,11,270.738,78.46300000000001,793.6833333333334,260.7366666666667,N,0.0,90.0,284.43600000000004,1.564,2.735666666666667,3.682,-3.6173333333333337,4.719,70.27633333333334,101.39766666666665,205.72133333333335,256.953,265.0816666666667,265.6926666666667,266.198
2009/02/27,11,273.64866666666666,64.601,793.5966666666667,264.61,N,0.0,90.0,287.002,2.9243333333333332,3.9606666666666666,4.439333333333334,-3.875333333333333,4.520333333333333,70.163,102.17766666666667,206.74533333333335,257.937,266.942,267.5953333333333,268.301
2009/02/28,11,276.0293333333333,48.14566666666667,793.5933333333334,268.45,N,0.0,90.0,287.5573333333333,8.344666666666665,8.042333333333335,7.303333333333334,0.8756666666666666,6.020333333333332,70.519,102.436,206.9403333333333,258.70966666666664,268.692,269.59433333333334,270.41866666666664
2009/03/01,11,272.57033333333334,81.4,793.7,269.16666666666663,N,0.0,90.0,282.006,16.91133333333333,14.916666666666668,12.428,8.608333333333334,8.596666666666668,71.38066666666667,102.59866666666667,205.73966666666666,256.579,265.79566666666665,266.706,267.3603333333333
2009/03/02,11,276.21633333333335,53.577999999999996,793.5866666666667,267.46999999999997,N,0.0,90.0,288.171,-5.520333333333333,-2.7103333333333333,-0.3416666666666667,-9.608666666666666,2.8943333333333334,69.899,101.27166666666668,205.3106666666667,258.8646666666666,270.116,271.05199999999996,271.8173333333333
2009/03/03,11,278.10766666666666,42.543000000000006,793.4933333333333,267.4066666666667,N,0.0,90.0,290.4123333333333,-5.447666666666667,-3.1526666666666667,-0.8280000000000001,-9.290333333333335,2.397666666666667,68.301,100.22366666666666,205.09666666666664,258.94533333333334,270.3073333333333,271.07466666666664,271.8496666666666
2009/03/04,11,273.9416666666666,58.126000000000005,793.6033333333334,269.7033333333333,N,0.0,90.0,284.61633333333333,-1.9809999999999999,0.2536666666666667,1.7653333333333334,-8.115666666666668,2.899,70.28800000000001,101.37633333333335,205.48466666666667,257.0673333333333,266.6536666666667,267.51033333333334,268.26366666666667
2009/03/05,11,274.7153333333333,39.80766666666666,793.5966666666667,269.1633333333333,N,0.0,90.0,286.2323333333333,-0.5946666666666667,0.9753333333333334,2.2059999999999995,-8.430333333333333,3.3856666666666664,70.15133333333333,101.71533333333333,206.722,258.183,267.2776666666667,268.08200000000005,268.78933333333333
2009/03/06,11,275.164,55.753,793.6,266.9533333333334,N,0.0,90.0,286.9873333333333,18.573999999999998,16.345,13.810333333333332,8.841333333333333,9.015333333333334,71.30666666666667,102.99199999999999,207.65433333333334,259.3273333333333,268.59733333333327,269.25266666666664,269.987
2009/03/07,11,279.5706666666667,37.31,793.4033333333334,268.62333333333333,N,0.0,90.0,291.5586666666667,14.624,12.918333333333333,11.181,7.262333333333333,8.211,69.51599999999999,101.41900000000001,207.80599999999998,260.83299999999997,271.738,272.6496666666667,273.4603333333333
2009/03/08,11,282.58299999999997,26.958999999999996,793.3399999999999,270.8566666666667,N,0.0,90.0,294.63,8.328,7.148666666666666,7.046666666666667,5.4399999999999995,7.018666666666667,67.79466666666667,100.90233333333333,208.4753333333333,262.66066666666666,274.5396666666667,275.34566666666666,276.3413333333333
2009/03/09,11,282.53200000000004,39.54600000000001,793.3266666666666,273.49,N,0.0,90.0,294.60866666666664,-0.681,1.2346666666666666,2.2446666666666664,-9.296,2.889666666666667,69.00833333333333,101.858,211.09033333333332,264.76,275.06033333333335,275.66066666666666,276.35833333333335
2009/03/10,11,276.56600000000003,73.936,793.6,277.9133333333333,N,0.0,90.0,287.61766666666665,6.600333333333334,8.921,10.602333333333334,-0.03399999999999999,13.269999999999998,86.62466666666666,116.95199999999998,215.86233333333334,263.2506666666667,271.017,271.673,272.1973333333333
2009/03/11,11,271.96066666666667,98.57399999999998,793.7,271.33,N,0.0,90.0,282.93033333333335,5.264333333333333,5.836333333333333,5.984666666666667,-5.957333333333334,4.561333333333334,71.78766666666667,103.31133333333332,208.06433333333334,258.353,266.11699999999996,266.8446666666666,267.3686666666667
2009/03/12,11,267.4323333333333,96.33866666666667,796.9066666666666,270.6733333333333,N,0.0,90.0,280.2503333333333,-0.7346666666666666,0.8026666666666666,2.2713333333333336,-6.736666666666668,4.069,72.47666666666666,103.297,204.40733333333333,253.629,262.17966666666666,263.01366666666667,263.688
2009/03/13,11,,,,,N,0.0,90.0,,,,,,,,,,,,,
2009/03/14,11,282.894,25.470333333333336,793.3766666666668,274.43999999999994,N,0.0,90.0,294.26599999999996,-4.207666666666667,-1.9943333333333335,-0.17233333333333328,-9.778666666666666,2.418333333333333,68.59,101.97166666666666,211.00133333333332,264.91700000000003,275.34233333333333,276.26800000000003,276.9376666666667
2009/03/15,11,283.904,25.142,793.3066666666666,274.7033333333334,N,0.0,90.0,295.684,-5.963666666666667,-3.6553333333333335,-1.067,-9.911666666666665,2.4643333333333333,68.272,101.82033333333334,211.32033333333334,265.78099999999995,276.9853333333333,277.736,278.551
2009/03/16,11,289.98766666666666,15.337666666666667,793.1766666666667,276.73333333333335,N,0.0,90.0,300.59000000000003,-9.149000000000001,-5.914,-3.1596666666666664,-11.058666666666667,1.3599999999999999,66.146,100.55199999999999,213.03733333333332,269.172,281.1333333333333,281.97333333333336,282.7833333333333
2009/03/17,11,290.9696666666666,13.327,793.1,278.37,N,0.0,90.0,302.34566666666666,-8.670333333333334,-5.684,-3.1693333333333333,-10.911000000000001,1.6036666666666666,66.35733333333334,100.49199999999999,213.382,270.08233333333334,282.23833333333334,283.10533333333336,283.85766666666666
2009/03/18,11,290.8736666666667,13.807,793.11,278.88,N,0.0,90.0,301.41633333333334,-3.511,-1.141,0.14733333333333334,-9.533666666666667,2.5086666666666666,67.65100000000001,101.96933333333332,214.38333333333333,269.976,282.2313333333333,283.0613333333333,283.8653333333333
2009/03/19,11,292.1046666666667,19.056666666666665,793.0766666666667,280.15666666666664,N,0.0,90.0,303.5146666666667,5.918333333333333,5.590333333333334,3.826666666666666,-7.984999999999999,3.221333333333334,69.00999999999999,103.03,215.12833333333333,271.51933333333335,284.1003333333333,284.88866666666667,285.67199999999997
2009/03/20,11,292.702,23.553333333333335,793.0966666666667,281.6633333333333,N,0.0,90.0,303.7816666666667,7.597333333333333,8.259,6.724666666666666,-6.247333333333333,3.9963333333333333,68.43866666666666,102.53533333333333,215.75,272.91533333333336,285.36633333333333,286.269,287.0643333333333
2009/03/21,11,282.58299999999997,36.07333333333333,793.3633333333332,272.5833333333333,N,0.0,90.0,294.05966666666666,13.958666666666666,13.007,11.254333333333333,2.4976666666666665,6.569,70.50233333333333,103.11166666666665,210.911,263.84066666666666,274.22766666666666,275.06699999999995,275.916
2009/03/22,11,281.06666666666666,35.01833333333333,793.4866666666667,279.05999999999995,N,0.0,90.0,290.5246666666667,16.443666666666665,15.294333333333334,13.047666666666666,2.7746666666666666,9.199333333333332,75.85566666666666,108.31766666666667,213.10366666666667,263.9523333333333,274.0783333333334,275.08733333333333,276.06066666666663
2009/03/23,11,288.18966666666665,15.703,793.24,275.46000000000004,N,0.0,90.0,297.8413333333333,-4.038,-2.0746666666666664,-0.37166666666666665,-8.178666666666668,2.268666666666667,67.71733333333333,100.91966666666667,211.41633333333334,266.61766666666665,279.169,280.08866666666665,281.10433333333333
2009/03/24,11,285.102,16.448999999999998,793.2966666666666,274.15,N,0.0,90.0,296.89366666666666,10.291,8.806666666666667,7.585333333333333,6.157,7.169333333333333,68.24566666666666,101.87466666666668,210.92133333333334,265.06033333333335,276.722,277.66333333333336,278.6736666666667
2009/03/25,11,289.87233333333336,13.907333333333334,793.1333333333333,277.25333333333333,N,0.0,90.0,301.30933333333337,-2.6353333333333335,-1.2933333333333334,0.08733333333333333,-5.323666666666667,3.5163333333333333,66.18233333333333,100.78333333333333,213.97133333333332,270.2163333333333,281.95466666666664,282.68966666666665,283.3363333333333
2009/03/26,11,278.20866666666666,33.788333333333334,793.5,278.94999999999993,N,0.0,90.0,288.8763333333334,27.737000000000002,28.838666666666665,28.463,20.395000000000003,33.26733333333333,116.16366666666667,142.78633333333335,226.086,265.7646666666667,272.8373333333333,273.4266666666667,273.88033333333334
2009/03/27,11,276.422,49.778333333333336,793.7666666666667,276.39,N,0.0,90.0,287.6166666666667,13.883333333333333,14.072333333333333,12.835333333333333,1.902,11.569,81.29366666666667,112.58533333333334,213.627,261.4953333333333,269.9696666666667,270.8173333333333,271.56000000000006
2009/03/28,11,281.552,37.544333333333334,793.3766666666667,273.0466666666667,N,0.0,90.0,294.61199999999997,6.2843333333333335,7.384666666666667,7.057666666666667,-3.893333333333333,5.101,70.771,103.78533333333333,210.4693333333333,263.0856666666667,273.8756666666667,274.794,275.815
2009/03/29,11,283.62399999999997,21.981666666666666,793.3133333333333,273.8133333333333,N,0.0,90.0,294.95533333333333,0.32333333333333336,1.3980000000000001,2.626,-6.43,3.5486666666666666,68.85666666666667,101.86666666666667,210.38733333333334,263.97133333333335,275.24899999999997,276.2353333333333,277.1253333333333
2009/03/30,11,283.79266666666666,24.282333333333334,793.3333333333333,274.00666666666666,N,0.0,90.0,295.4526666666667,2.019333333333334,3.1113333333333335,3.7916666666666665,-5.492666666666667,3.9953333333333334,69.03633333333332,102.09633333333332,210.139,264.1666666666667,275.6256666666667,276.5183333333333,277.42766666666665
2009/03/31,11,283.21466666666663,15.442666666666668,793.3466666666666,277.3933333333333,N,0.0,90.0,294.942,13.77,11.591666666666665,9.490333333333334,6.491666666666667,7.536666666666666,68.689,101.92266666666666,210.4906666666667,263.63300000000004,274.6333333333333,275.5813333333333,276.49966666666666
2009/04/01,11,283.17633333333333,44.75266666666667,793.4000000000001,272.89,N,0.0,90.0,291.8553333333333,22.374333333333333,19.77,16.100666666666665,10.373000000000001,9.404666666666667,70.91633333333334,103.60166666666666,211.36966666666666,264.10333333333335,274.73833333333334,275.5776666666667,276.575
2009/04/02,11,287.82900000000006,21.131,793.2,276.17,N,0.0,90.0,298.7873333333333,0.26666666666666666,1.6773333333333333,2.3026666666666666,-6.105333333333333,3.294666666666666,67.063,99.74933333333334,210.65733333333333,266.36400000000003,278.6336666666666,279.495,280.4936666666667
2009/04/03,11,285.6116666666667,26.311,793.2766666666666,275.5333333333333,N,0.0,90.0,297.5846666666667,5.819999999999999,6.513333333333334,5.984333333333333,-4.275666666666666,4.486333333333334,69.131,102.39066666666668,210.792,264.97433333333333,276.5003333333334,277.3786666666666,278.23866666666663
2009/04/04,11,282.6003333333333,30.955999999999996,795.7899999999998,280.98333333333335,N,0.0,90.0,293.90700000000004,4.3533333333333335,5.283666666666666,5.6576666666666675,-3.9459999999999997,4.839666666666666,70.09100000000001,103.27333333333333,210.61700000000002,262.90599999999995,273.813,274.8023333333333,275.74199999999996
2009/04/05,11,286.08299999999997,20.90833333333333,795.0366666666666,274.4766666666667,N,0.0,90.0,298.2846666666667,-0.4646666666666667,0.8856666666666667,1.9286666666666665,-5.732333333333333,3.7216666666666667,68.62933333333334,102.814,212.25166666666667,265.9773333333334,277.34000000000003,278.3416666666667,279.216
2009/04/06,11,289.08500000000004,18.229333333333333,793.1833333333334,277.17,N,0.0,90.0,300.071,2.751333333333333,3.4486666666666665,3.7543333333333333,-5.313000000000001,3.858666666666667,67.70966666666666,101.77333333333333,212.18966666666665,267.788,280.257,281.0196666666667,282.024
2009/04/07,11,291.2116666666667,25.66433333333333,793.16,278.58,N,0.0,90.0,300.319,2.2379999999999995,3.7809999999999997,4.131333333333334,-5.113333333333333,3.583666666666667,67.85466666666667,102.136,215.15366666666668,270.4823333333334,282.071,282.91933333333327,283.6773333333333
2009/04/08,11,285.9413333333333,50.69733333333333,793.3,274.21333333333337,N,0.0,90.0,294.502,12.843,13.04,10.992999999999999,-1.7393333333333332,5.083,70.29566666666666,105.01966666666665,216.772,269.8926666666666,278.49533333333335,278.78833333333336,279.20399999999995
2009/04/09,11,289.16533333333336,50.86566666666666,793.1866666666667,279.1533333333333,N,0.0,90.0,299.679,21.804000000000002,20.884999999999998,17.119666666666667,1.095,7.374,73.27533333333332,106.78533333333334,217.12366666666665,270.2443333333333,280.9076666666666,281.6863333333333,282.4153333333333
2009/04/10,11,292.7606666666667,27.32866666666667,793.0566666666667,281.26,N,0.0,90.0,303.90133333333335,2.671333333333333,4.429333333333332,4.530666666666667,-5.339333333333333,3.3623333333333334,68.79566666666668,103.12899999999999,216.68,271.9903333333333,283.86533333333335,284.77666666666664,285.635
2009/04/11,11,292.44166666666666,21.699333333333335,793.09,284.45,N,0.0,90.0,303.073,8.825666666666667,8.990666666666666,7.854999999999999,-4.145333333333333,4.304666666666667,69.82366666666667,104.613,217.30933333333334,272.00666666666666,284.0973333333333,284.95799999999997,285.962
2009/04/12,11,292.70166666666665,24.276666666666667,793.0966666666667,281.78,N,0.0,90.0,303.31066666666663,10.602666666666668,11.175999999999998,9.019666666666666,-3.1226666666666665,4.756333333333332,70.328,104.55666666666667,216.53366666666665,271.6603333333333,283.873,284.8426666666667,285.72499999999997
2009/04/13,11,295.6836666666667,15.451666666666668,792.9866666666667,283.26,N,0.0,90.0,306.6823333333333,0.7783333333333333,2.537,2.6373333333333333,-6.211666666666666,2.8886666666666665,67.16833333333332,102.29866666666666,216.784,273.68899999999996,286.678,287.61,288.5243333333333
2009/04/14,11,294.45,17.364,793.0,284.2133333333333,N,0.0,90.0,305.6143333333333,8.305333333333333,8.653666666666666,7.334333333333333,-3.977333333333334,4.1466666666666665,68.458,102.985,217.21133333333336,273.55600000000004,285.9943333333333,286.9853333333333,287.79166666666663
2009/04/15,11,294.3456666666666,20.529666666666667,793.0,289.75333333333333,N,0.0,90.0,305.4413333333333,15.813333333333333,15.692333333333334,13.073666666666666,-0.2263333333333332,7.4623333333333335,73.36366666666667,107.17166666666667,217.89433333333335,273.03,285.6706666666667,286.65866666666665,287.528
2009/04/16,11,296.23133333333334,25.230666666666664,792.99,286.24666666666667,N,0.0,90.0,306.46866666666665,13.953,13.885,11.315999999999999,-1.8056666666666668,5.152666666666667,68.354,103.54666666666665,218.84766666666667,275.611,287.62699999999995,288.549,289.22700000000003
2009/04/17,11,296.63733333333334,32.89,792.9733333333334,285.73333333333335,N,0.0,90.0,306.8643333333333,26.165666666666667,25.350666666666665,19.858333333333334,2.425333333333333,7.3260000000000005,72.33933333333334,106.763,219.744,274.88166666666666,286.9046666666667,287.81966666666665,288.75766666666664
2009/04/18,11,286.4953333333333,41.547,793.3066666666666,285.13,Y,0.0,90.0,296.36400000000003,32.379000000000005,30.80766666666667,26.890666666666668,13.09,21.262,96.084,126.76833333333333,223.98600000000002,269.969,279.569,280.58866666666665,281.36066666666665
2009/04/19,11,290.4716666666667,28.455999999999996,793.1266666666667,284.47,N,0.0,90.0,301.5236666666667,8.522666666666666,9.541666666666668,8.335,-2.7933333333333334,4.414333333333333,70.33966666666666,104.13,215.8413333333333,270.0386666666667,281.88033333333334,282.7643333333333,283.51
2009/04/20,11,289.52166666666665,26.83866666666666,793.17,279.31333333333333,N,0.0,90.0,300.60066666666665,6.5360000000000005,7.680666666666667,7.281,-3.262666666666667,4.479,69.15866666666666,102.64866666666666,213.67066666666668,268.09433333333334,280.30699999999996,281.19100000000003,282.07533333333333
2009/04/21,11,291.55899999999997,26.935,793.1,280.08,N,0.0,90.0,302.7923333333333,-0.055999999999999994,1.562,2.672,-5.4013333333333335,3.032666666666667,66.66033333333334,101.30866666666665,214.64933333333335,270.89633333333336,282.7943333333333,283.6723333333333,284.46933333333334
2009/04/22,11,285.8356666666666,63.86966666666667,793.3,275.56666666666666,N,0.0,90.0,296.3306666666667,17.750333333333334,17.735,15.130666666666666,0.7966666666666666,6.922666666666667,72.10499999999999,105.70833333333334,214.837,267.58566666666667,277.7876666666667,278.64366666666666,279.3616666666667
2009/04/23,11,283.7903333333333,23.899,793.3966666666668,284.3433333333333,N,0.0,90.0,293.37666666666667,18.431333333333335,17.669666666666668,14.438999999999997,0.49033333333333334,6.918666666666667,72.45366666666666,106.28766666666667,215.44133333333332,267.39866666666666,276.826,277.74666666666667,278.4336666666667
2009/04/24,11,283.058,18.660666666666664,796.4033333333333,276.99,N,0.0,90.0,294.3163333333333,17.58533333333333,14.934000000000001,12.156,9.282333333333334,8.009,68.48033333333333,102.85966666666667,214.1353333333333,265.6486666666667,274.727,275.43066666666664,276.092
2009/04/25,11,287.3333333333333,25.138666666666666,793.7366666666667,278.41666666666663,N,0.0,90.0,298.6716666666667,23.407,20.769,17.105666666666664,10.959,9.578,70.16433333333333,105.293,216.60200000000003,268.84933333333333,278.9046666666667,279.83299999999997,280.677
2009/04/26,11,280.3533333333333,39.806333333333335,795.5200000000001,274.60333333333335,N,0.0,90.0,289.60833333333335,23.215333333333334,20.141000000000002,16.589666666666666,10.884666666666666,9.619,71.51866666666666,105.27366666666667,216.4476666666667,267.9083333333333,277.01,277.68766666666664,278.219
2009/04/27,11,281.85833333333335,59.272666666666666,793.5,277.13666666666666,N,0.0,90.0,289.51800000000003,13.944666666666667,12.377666666666668,10.835666666666667,1.855,6.517666666666667,70.39699999999999,104.70633333333333,216.332,268.77933333333334,278.006,278.65200000000004,279.09633333333335
2009/04/28,11,279.1503333333333,88.396,793.5566666666667,268.87333333333333,N,0.0,90.0,287.443,14.576333333333334,14.250333333333334,12.828666666666667,2.6769999999999996,7.200666666666666,71.31833333333333,105.049,216.12133333333333,269.10433333333333,278.05966666666666,278.48699999999997,278.6700000000001
2009/04/29,,,,,,,,,,,,,,,,,,,,,
2009/04/30,,,,,,,,,,,,,,,,,,,,,
2009/05/01,,,,,,,,,,,,,,,,,,,,,
2009/05/02,,,,,,,,,,,,,,,,,,,,,
2009/05/03,11,279.98,57.43466666666667,794.1166666666666,269.43333333333334,N,0.0,90.0,289.3276666666667,15.783999999999999,13.899333333333335,12.55,9.057666666666666,8.121333333333332,69.69399999999999,104.38366666666667,216.02266666666668,269.28133333333335,278.00966666666665,278.5246666666667,278.682
2009/05/04,11,283.474,89.68266666666668,793.4033333333334,274.9166666666667,N,0.0,90.0,291.263,14.084333333333333,13.338999999999999,12.014333333333333,1.9146666666666667,6.0329999999999995,70.41366666666667,105.25699999999999,219.41766666666666,273.06433333333337,281.56600000000003,281.842,281.868
2009/05/05,,,,,,,,,,,,,,,,,,,,,
2009/05/06,11,285.51133333333337,80.34,793.4000000000001,273.92333333333335,N,0.0,90.0,292.2013333333333,6.895333333333333,7.691,8.372666666666667,-0.299,4.777666666666667,68.72066666666667,104.46633333333332,220.27966666666663,273.7563333333334,281.846,281.9843333333333,282.0666666666667
2009/05/07,11,285.5243333333333,85.18133333333333,793.4000000000001,274.7833333333333,N,0.0,90.0,292.40566666666666,23.430999999999997,22.465,19.354000000000003,4.773666666666667,7.937666666666667,72.098,107.76766666666666,220.96766666666667,273.635,281.34433333333334,281.6936666666667,281.6766666666667
2009/05/08,11,287.22933333333333,76.57866666666666,793.3,286.7633333333333,N,0.0,90.0,296.4866666666667,46.893,44.12466666666667,37.213,19.705,24.004,97.96066666666667,129.0533333333333,227.43333333333337,273.08399999999995,281.76199999999994,282.46333333333337,283.1833333333333
2009/05/09,11,287.4123333333333,56.58966666666666,793.2966666666666,285.37666666666667,N,0.0,90.0,296.82566666666673,32.19733333333333,28.645333333333333,22.46066666666667,5.921666666666667,8.945,73.27566666666667,108.07833333333333,219.41766666666666,271.9316666666666,282.398,283.30966666666666,284.1666666666667
